"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat_any_a_any","Nombre"
2020,8,"Nou Barris",54,"Torre Baró","Dones","90 anys",1
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dones","90 anys",9
2020,8,"Nou Barris",56,"Vallbona","Dones","90 anys",3
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dones","90 anys",12
2020,9,"Sant Andreu",58,"Baró de Viver","Dones","90 anys",3
2020,9,"Sant Andreu",59,"el Bon Pastor","Dones","90 anys",19
2020,9,"Sant Andreu",60,"Sant Andreu","Dones","90 anys",130
2020,9,"Sant Andreu",61,"la Sagrera","Dones","90 anys",58
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","90 anys",68
2020,9,"Sant Andreu",63,"Navas","Dones","90 anys",61
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","90 anys",95
2020,10,"Sant Martí",65,"el Clot","Dones","90 anys",55
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","90 anys",39
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","90 anys",8
2020,10,"Sant Martí",68,"el Poblenou","Dones","90 anys",55
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","90 anys",12
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","90 anys",51
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dones","90 anys",35
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","90 anys",80
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dones","90 anys",73
2020,1,"Ciutat Vella",1,"el Raval","Dones","91 anys",64
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","91 anys",14
2020,1,"Ciutat Vella",3,"la Barceloneta","Dones","91 anys",26
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","91 anys",32
2020,2,"Eixample",5,"el Fort Pienc","Dones","91 anys",74
2020,2,"Eixample",6,"la Sagrada Família","Dones","91 anys",145
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dones","91 anys",112
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","91 anys",110
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","91 anys",113
2020,2,"Eixample",10,"Sant Antoni","Dones","91 anys",88
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","91 anys",62
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","91 anys",3
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","91 anys",38
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","91 anys",21
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","91 anys",25
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dones","91 anys",48
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","91 anys",61
2020,3,"Sants-Montjuïc",18,"Sants","Dones","91 anys",75
2020,4,"Les Corts",19,"les Corts","Dones","91 anys",104
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","91 anys",40
2020,4,"Les Corts",21,"Pedralbes","Dones","91 anys",27
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","91 anys",6
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","91 anys",75
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","91 anys",45
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","91 anys",64
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","91 anys",102
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","91 anys",62
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","91 anys",30
2020,6,"Gràcia",29,"el Coll","Dones","91 anys",8
2020,6,"Gràcia",30,"la Salut","Dones","91 anys",28
2020,6,"Gràcia",31,"la Vila de Gràcia","Dones","91 anys",134
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","91 anys",83
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","91 anys",86
2020,7,"Horta-Guinardó",34,"Can Baró","Dones","91 anys",20
2020,7,"Horta-Guinardó",35,"el Guinardó","Dones","91 anys",75
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","91 anys",18
2020,7,"Horta-Guinardó",37,"el Carmel","Dones","91 anys",48
2020,7,"Horta-Guinardó",38,"la Teixonera","Dones","91 anys",20
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","91 anys",20
2020,7,"Horta-Guinardó",40,"Montbau","Dones","91 anys",30
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","91 anys",15
2020,7,"Horta-Guinardó",42,"la Clota","Dones","91 anys",0
2020,7,"Horta-Guinardó",43,"Horta","Dones","91 anys",56
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","91 anys",53
2020,8,"Nou Barris",45,"Porta","Dones","91 anys",55
2020,8,"Nou Barris",46,"el Turó de la Peira","Dones","91 anys",48
2020,8,"Nou Barris",47,"Can Peguera","Dones","91 anys",4
2020,8,"Nou Barris",48,"la Guineueta","Dones","91 anys",35
2020,8,"Nou Barris",49,"Canyelles","Dones","91 anys",8
2020,8,"Nou Barris",50,"les Roquetes","Dones","91 anys",17
2020,8,"Nou Barris",51,"Verdun","Dones","91 anys",21
2020,8,"Nou Barris",52,"la Prosperitat","Dones","91 anys",47
2020,8,"Nou Barris",53,"la Trinitat Nova","Dones","91 anys",24
2020,8,"Nou Barris",54,"Torre Baró","Dones","91 anys",1
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dones","91 anys",8
2020,8,"Nou Barris",56,"Vallbona","Dones","91 anys",4
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dones","91 anys",12
2020,9,"Sant Andreu",58,"Baró de Viver","Dones","91 anys",4
2020,9,"Sant Andreu",59,"el Bon Pastor","Dones","91 anys",15
2020,9,"Sant Andreu",60,"Sant Andreu","Dones","91 anys",89
2020,9,"Sant Andreu",61,"la Sagrera","Dones","91 anys",48
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","91 anys",44
2020,9,"Sant Andreu",63,"Navas","Dones","91 anys",57
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","91 anys",84
2020,10,"Sant Martí",65,"el Clot","Dones","91 anys",43
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","91 anys",27
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","91 anys",8
2020,10,"Sant Martí",68,"el Poblenou","Dones","91 anys",68
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","91 anys",13
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","91 anys",36
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dones","91 anys",25
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","91 anys",54
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dones","91 anys",53
2020,1,"Ciutat Vella",1,"el Raval","Dones","92 anys",49
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","92 anys",21
2020,1,"Ciutat Vella",3,"la Barceloneta","Dones","92 anys",31
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","92 anys",30
2020,2,"Eixample",5,"el Fort Pienc","Dones","92 anys",63
2020,2,"Eixample",6,"la Sagrada Família","Dones","92 anys",109
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dones","92 anys",104
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","92 anys",101
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","92 anys",124
2020,2,"Eixample",10,"Sant Antoni","Dones","92 anys",94
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","92 anys",58
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","92 anys",2
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","92 anys",52
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","92 anys",22
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","92 anys",25
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dones","92 anys",28
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","92 anys",38
2020,3,"Sants-Montjuïc",18,"Sants","Dones","92 anys",68
2020,4,"Les Corts",19,"les Corts","Dones","92 anys",80
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","92 anys",36
2020,4,"Les Corts",21,"Pedralbes","Dones","92 anys",25
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","92 anys",4
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","92 anys",65
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","92 anys",27
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","92 anys",59
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","92 anys",95
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","92 anys",59
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","92 anys",36
2020,6,"Gràcia",29,"el Coll","Dones","92 anys",14
2020,6,"Gràcia",30,"la Salut","Dones","92 anys",35
2020,6,"Gràcia",31,"la Vila de Gràcia","Dones","92 anys",115
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","92 anys",65
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","92 anys",77
2020,7,"Horta-Guinardó",34,"Can Baró","Dones","92 anys",15
2020,7,"Horta-Guinardó",35,"el Guinardó","Dones","92 anys",71
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","92 anys",11
2020,7,"Horta-Guinardó",37,"el Carmel","Dones","92 anys",36
2020,7,"Horta-Guinardó",38,"la Teixonera","Dones","92 anys",21
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","92 anys",15
2020,7,"Horta-Guinardó",40,"Montbau","Dones","92 anys",20
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","92 anys",10
2020,7,"Horta-Guinardó",42,"la Clota","Dones","92 anys",1
2020,7,"Horta-Guinardó",43,"Horta","Dones","92 anys",57
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","92 anys",52
2020,8,"Nou Barris",45,"Porta","Dones","92 anys",32
2020,8,"Nou Barris",46,"el Turó de la Peira","Dones","92 anys",59
2020,8,"Nou Barris",47,"Can Peguera","Dones","92 anys",5
2020,8,"Nou Barris",48,"la Guineueta","Dones","92 anys",33
2020,8,"Nou Barris",49,"Canyelles","Dones","92 anys",12
2020,8,"Nou Barris",50,"les Roquetes","Dones","92 anys",20
2020,8,"Nou Barris",51,"Verdun","Dones","92 anys",17
2020,8,"Nou Barris",52,"la Prosperitat","Dones","92 anys",42
2020,8,"Nou Barris",53,"la Trinitat Nova","Dones","92 anys",14
2020,8,"Nou Barris",54,"Torre Baró","Dones","92 anys",3
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dones","92 anys",11
2020,8,"Nou Barris",56,"Vallbona","Dones","92 anys",4
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dones","92 anys",6
2020,9,"Sant Andreu",58,"Baró de Viver","Dones","92 anys",5
2020,9,"Sant Andreu",59,"el Bon Pastor","Dones","92 anys",12
2020,9,"Sant Andreu",60,"Sant Andreu","Dones","92 anys",77
2020,9,"Sant Andreu",61,"la Sagrera","Dones","92 anys",47
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","92 anys",41
2020,9,"Sant Andreu",63,"Navas","Dones","92 anys",41
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","92 anys",77
2020,10,"Sant Martí",65,"el Clot","Dones","92 anys",38
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","92 anys",25
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","92 anys",6
2020,10,"Sant Martí",68,"el Poblenou","Dones","92 anys",48
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","92 anys",8
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","92 anys",26
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dones","92 anys",21
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","92 anys",59
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dones","92 anys",56
2020,1,"Ciutat Vella",1,"el Raval","Dones","93 anys",41
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","93 anys",21
2020,1,"Ciutat Vella",3,"la Barceloneta","Dones","93 anys",15
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","93 anys",21
2020,2,"Eixample",5,"el Fort Pienc","Dones","93 anys",39
2020,2,"Eixample",6,"la Sagrada Família","Dones","93 anys",108
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dones","93 anys",94
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","93 anys",83
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","93 anys",115
2020,2,"Eixample",10,"Sant Antoni","Dones","93 anys",83
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","93 anys",50
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","93 anys",1
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","93 anys",25
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","93 anys",20
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","93 anys",21
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dones","93 anys",29
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","93 anys",40
2020,3,"Sants-Montjuïc",18,"Sants","Dones","93 anys",62
2020,4,"Les Corts",19,"les Corts","Dones","93 anys",85
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","93 anys",41
2020,4,"Les Corts",21,"Pedralbes","Dones","93 anys",22
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","93 anys",5
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","93 anys",53
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","93 anys",41
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","93 anys",59
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","93 anys",107
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","93 anys",48
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","93 anys",28
2020,6,"Gràcia",29,"el Coll","Dones","93 anys",6
2020,6,"Gràcia",30,"la Salut","Dones","93 anys",19
2020,6,"Gràcia",31,"la Vila de Gràcia","Dones","93 anys",98
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","93 anys",54
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","93 anys",62
2020,7,"Horta-Guinardó",34,"Can Baró","Dones","93 anys",14
2020,7,"Horta-Guinardó",35,"el Guinardó","Dones","93 anys",47
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","93 anys",17
2020,7,"Horta-Guinardó",37,"el Carmel","Dones","93 anys",40
2020,7,"Horta-Guinardó",38,"la Teixonera","Dones","93 anys",16
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","93 anys",10
2020,7,"Horta-Guinardó",40,"Montbau","Dones","93 anys",20
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","93 anys",11
2020,7,"Horta-Guinardó",42,"la Clota","Dones","93 anys",1
2020,7,"Horta-Guinardó",43,"Horta","Dones","93 anys",48
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","93 anys",51
2020,8,"Nou Barris",45,"Porta","Dones","93 anys",37
2020,8,"Nou Barris",46,"el Turó de la Peira","Dones","93 anys",26
2020,8,"Nou Barris",47,"Can Peguera","Dones","93 anys",5
2020,8,"Nou Barris",48,"la Guineueta","Dones","93 anys",23
2020,8,"Nou Barris",49,"Canyelles","Dones","93 anys",4
2020,8,"Nou Barris",50,"les Roquetes","Dones","93 anys",9
2020,8,"Nou Barris",51,"Verdun","Dones","93 anys",20
2020,8,"Nou Barris",52,"la Prosperitat","Dones","93 anys",28
2020,8,"Nou Barris",53,"la Trinitat Nova","Dones","93 anys",13
2020,8,"Nou Barris",54,"Torre Baró","Dones","93 anys",3
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dones","93 anys",8
2020,8,"Nou Barris",56,"Vallbona","Dones","93 anys",4
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dones","93 anys",7
2020,9,"Sant Andreu",58,"Baró de Viver","Dones","93 anys",4
2020,9,"Sant Andreu",59,"el Bon Pastor","Dones","93 anys",15
2020,9,"Sant Andreu",60,"Sant Andreu","Dones","93 anys",90
2020,9,"Sant Andreu",61,"la Sagrera","Dones","93 anys",32
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","93 anys",36
2020,9,"Sant Andreu",63,"Navas","Dones","93 anys",24
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","93 anys",54
2020,10,"Sant Martí",65,"el Clot","Dones","93 anys",35
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","93 anys",19
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","93 anys",4
2020,10,"Sant Martí",68,"el Poblenou","Dones","93 anys",57
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","93 anys",10
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","93 anys",22
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dones","93 anys",28
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","93 anys",46
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dones","93 anys",31
2020,1,"Ciutat Vella",1,"el Raval","Dones","94 anys",40
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","94 anys",20
2020,1,"Ciutat Vella",3,"la Barceloneta","Dones","94 anys",12
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","94 anys",15
2020,2,"Eixample",5,"el Fort Pienc","Dones","94 anys",37
2020,2,"Eixample",6,"la Sagrada Família","Dones","94 anys",91
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dones","94 anys",76
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","94 anys",62
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","94 anys",90
2020,2,"Eixample",10,"Sant Antoni","Dones","94 anys",64
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","94 anys",36
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","94 anys",1
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","94 anys",20
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","94 anys",17
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","94 anys",17
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dones","94 anys",20
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","94 anys",22
2020,3,"Sants-Montjuïc",18,"Sants","Dones","94 anys",43
2020,4,"Les Corts",19,"les Corts","Dones","94 anys",66
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","94 anys",28
2020,4,"Les Corts",21,"Pedralbes","Dones","94 anys",19
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","94 anys",7
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","94 anys",48
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","94 anys",23
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","94 anys",37
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","94 anys",66
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","94 anys",35
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","94 anys",23
2020,6,"Gràcia",29,"el Coll","Dones","94 anys",6
2020,6,"Gràcia",30,"la Salut","Dones","94 anys",20
2020,6,"Gràcia",31,"la Vila de Gràcia","Dones","94 anys",83
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","94 anys",48
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","94 anys",53
2020,7,"Horta-Guinardó",34,"Can Baró","Dones","94 anys",12
2020,7,"Horta-Guinardó",35,"el Guinardó","Dones","94 anys",38
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","94 anys",15
2020,7,"Horta-Guinardó",37,"el Carmel","Dones","94 anys",27
2020,7,"Horta-Guinardó",38,"la Teixonera","Dones","94 anys",8
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","94 anys",10
2020,7,"Horta-Guinardó",40,"Montbau","Dones","94 anys",14
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","94 anys",6
2020,7,"Horta-Guinardó",42,"la Clota","Dones","94 anys",2
2020,7,"Horta-Guinardó",43,"Horta","Dones","94 anys",45
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","94 anys",41
2020,8,"Nou Barris",45,"Porta","Dones","94 anys",30
2020,8,"Nou Barris",46,"el Turó de la Peira","Dones","94 anys",21
2020,8,"Nou Barris",47,"Can Peguera","Dones","94 anys",6
2020,8,"Nou Barris",48,"la Guineueta","Dones","94 anys",16
2020,8,"Nou Barris",49,"Canyelles","Dones","94 anys",4
2020,8,"Nou Barris",50,"les Roquetes","Dones","94 anys",8
2020,8,"Nou Barris",51,"Verdun","Dones","94 anys",11
2020,8,"Nou Barris",52,"la Prosperitat","Dones","94 anys",24
2020,8,"Nou Barris",53,"la Trinitat Nova","Dones","94 anys",5
2020,8,"Nou Barris",54,"Torre Baró","Dones","94 anys",3
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dones","94 anys",6
2020,8,"Nou Barris",56,"Vallbona","Dones","94 anys",5
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dones","94 anys",5
2020,9,"Sant Andreu",58,"Baró de Viver","Dones","94 anys",2
2020,9,"Sant Andreu",59,"el Bon Pastor","Dones","94 anys",8
2020,9,"Sant Andreu",60,"Sant Andreu","Dones","94 anys",61
2020,9,"Sant Andreu",61,"la Sagrera","Dones","94 anys",35
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","94 anys",24
2020,9,"Sant Andreu",63,"Navas","Dones","94 anys",22
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","94 anys",49
2020,10,"Sant Martí",65,"el Clot","Dones","94 anys",29
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","94 anys",17
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","94 anys",4
2020,10,"Sant Martí",68,"el Poblenou","Dones","94 anys",33
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","94 anys",7
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","94 anys",17
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dones","94 anys",17
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","94 anys",27
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dones","94 anys",29
2020,1,"Ciutat Vella",1,"el Raval","Dones","95 anys",25
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","95 anys",14
2020,1,"Ciutat Vella",3,"la Barceloneta","Dones","95 anys",16
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","95 anys",21
2020,2,"Eixample",5,"el Fort Pienc","Dones","95 anys",35
2020,2,"Eixample",6,"la Sagrada Família","Dones","95 anys",59
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dones","95 anys",68
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","95 anys",61
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","95 anys",66
2020,2,"Eixample",10,"Sant Antoni","Dones","95 anys",40
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","95 anys",22
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","95 anys",1
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","95 anys",13
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","95 anys",6
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","95 anys",9
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dones","95 anys",22
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","95 anys",17
2020,3,"Sants-Montjuïc",18,"Sants","Dones","95 anys",38
2020,4,"Les Corts",19,"les Corts","Dones","95 anys",57
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","95 anys",18
2020,4,"Les Corts",21,"Pedralbes","Dones","95 anys",17
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","95 anys",3
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","95 anys",31
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","95 anys",18
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","95 anys",29
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","95 anys",64
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","95 anys",31
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","95 anys",21
2020,6,"Gràcia",29,"el Coll","Dones","95 anys",7
2020,6,"Gràcia",30,"la Salut","Dones","95 anys",13
2020,6,"Gràcia",31,"la Vila de Gràcia","Dones","95 anys",75
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","95 anys",37
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","95 anys",40
2020,7,"Horta-Guinardó",34,"Can Baró","Dones","95 anys",9
2020,7,"Horta-Guinardó",35,"el Guinardó","Dones","95 anys",40
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","95 anys",11
2020,7,"Horta-Guinardó",37,"el Carmel","Dones","95 anys",20
2020,7,"Horta-Guinardó",38,"la Teixonera","Dones","95 anys",7
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","95 anys",6
2020,7,"Horta-Guinardó",40,"Montbau","Dones","95 anys",14
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","95 anys",8
2020,7,"Horta-Guinardó",42,"la Clota","Dones","95 anys",2
2020,7,"Horta-Guinardó",43,"Horta","Dones","95 anys",21
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","95 anys",32
2020,8,"Nou Barris",45,"Porta","Dones","95 anys",23
2020,8,"Nou Barris",46,"el Turó de la Peira","Dones","95 anys",11
2020,8,"Nou Barris",47,"Can Peguera","Dones","95 anys",1
2020,8,"Nou Barris",48,"la Guineueta","Dones","95 anys",17
2020,8,"Nou Barris",49,"Canyelles","Dones","95 anys",9
2020,8,"Nou Barris",50,"les Roquetes","Dones","95 anys",3
2020,8,"Nou Barris",51,"Verdun","Dones","95 anys",9
